,Periods,Price
4564,30/5/2007,3641.891
4565,31/5/2007,3660.68
4566,1/6/2007,3679.831
4567,4/6/2007,3690.893
4568,5/6/2007,3678.582
4569,6/6/2007,3641.656
4570,7/6/2007,3590.163
4571,8/6/2007,3592.819
4572,11/6/2007,3605.128
4573,12/6/2007,3575.107
4574,13/6/2007,3601.356
4575,14/6/2007,3632.298
4576,15/6/2007,3668.848
4577,18/6/2007,3669.655
4578,19/6/2007,3670.685
4579,20/6/2007,3651.273
4580,21/6/2007,3649.601
4581,22/6/2007,3621.901
4582,25/6/2007,3611.594
4583,26/6/2007,3598.852
4584,27/6/2007,3600.221
4585,28/6/2007,3618.801
4586,29/6/2007,3632.444
4587,2/7/2007,3665.576
4588,3/7/2007,3682.895
4589,4/7/2007,3689.848
4590,5/7/2007,3682.781
4591,6/7/2007,3699.418
4592,9/7/2007,3709.427
4593,10/7/2007,3680.34
4594,11/7/2007,3685.56
4595,12/7/2007,3733.465
4596,13/7/2007,3752.973
4597,16/7/2007,3751.286
4598,17/7/2007,3746.319
4599,18/7/2007,3728.499
4600,19/7/2007,3753.454
4601,20/7/2007,3724.727
4602,23/7/2007,3732.976
4603,24/7/2007,3680.552
4604,25/7/2007,3662.692
4605,26/7/2007,3581.859
4606,27/7/2007,3528.549
4607,30/7/2007,3548.215
4608,31/7/2007,3551.999
4609,1/8/2007,3531.327
4610,2/8/2007,3550.994
4611,3/8/2007,3499.619
4612,6/8/2007,3527.505
4613,7/8/2007,3548.899
4614,8/8/2007,3608.658
4615,9/8/2007,3530.491
4616,10/8/2007,3477.334
4617,13/8/2007,3495.862
4618,14/8/2007,3445.752
4619,15/8/2007,3394.958
4620,16/8/2007,3346.99
4621,17/8/2007,3403.513
4622,20/8/2007,3424.852
4623,21/8/2007,3438.146
4624,22/8/2007,3480.452
4625,23/8/2007,3499.418
4626,24/8/2007,3528.061
4627,27/8/2007,3518.725
4628,28/8/2007,3456.14
4629,29/8/2007,3493.106
4630,30/8/2007,3501.081
4631,31/8/2007,3549.304
4632,3/9/2007,3551.762
4633,4/9/2007,3575.14
4634,5/9/2007,3537.311
4635,6/9/2007,3554.064
4636,7/9/2007,3507.206
4637,10/9/2007,3487.117
4638,11/9/2007,3536.421
4639,12/9/2007,3546.381
4640,13/9/2007,3567.852
4641,14/9/2007,3562.502
4642,17/9/2007,3534.427
4643,18/9/2007,3592.296
4644,19/9/2007,3661.408
4645,20/9/2007,3661.938
4646,21/9/2007,3671.369
4647,24/9/2007,3666.309
4648,25/9/2007,3663.376
4649,26/9/2007,3679.266
4650,27/9/2007,3712.855
4651,28/9/2007,3718.093
4652,1/10/2007,3753.495
4653,2/10/2007,3756.312
4654,3/10/2007,3751.006
4655,4/10/2007,3752.889
4656,5/10/2007,3787.646
4657,8/10/2007,3768.142
4658,9/10/2007,3795.863
4659,10/10/2007,3802.903
4660,11/10/2007,3814.158
4661,12/10/2007,3814.423
4662,15/10/2007,3790.58
4663,16/10/2007,3752.008
4664,17/10/2007,3764.159
4665,18/10/2007,3770.013
4666,19/10/2007,3705.735
4667,22/10/2007,3676.995
4668,23/10/2007,3719.756
4669,24/10/2007,3707.12
4670,25/10/2007,3724.506
4671,26/10/2007,3777.967
4672,29/10/2007,3809.244
4673,30/10/2007,3789.459
4674,31/10/2007,3832.133
4675,1/11/2007,3766.255
4676,2/11/2007,3752.339
4677,5/11/2007,3724.346
4678,6/11/2007,3762.76
4679,7/11/2007,3715.367
4680,8/11/2007,3694.517
4681,9/11/2007,3642.271
4682,12/11/2007,3592.532
4683,13/11/2007,3651.194
4684,14/11/2007,3665.718
4685,15/11/2007,3613.994
4686,16/11/2007,3605.212
4687,19/11/2007,3547.653
4688,20/11/2007,3581.886
4689,21/11/2007,3518.418
4690,22/11/2007,3529.0
4691,23/11/2007,3574.011
4692,26/11/2007,3543.632
4693,27/11/2007,3562.859
4694,28/11/2007,3632.536
4695,29/11/2007,3654.085
4696,30/11/2007,3675.491
4697,3/12/2007,3659.887
4698,4/12/2007,3634.834
4699,5/12/2007,3673.788
4700,6/12/2007,3705.99
4701,7/12/2007,3720.079
4702,10/12/2007,3745.446
4703,11/12/2007,3696.709
4704,12/12/2007,3704.029
4705,13/12/2007,3654.973
4706,14/12/2007,3611.124
4707,17/12/2007,3544.224
4708,18/12/2007,3553.523
4709,19/12/2007,3543.528
4710,20/12/2007,3554.161
4711,21/12/2007,3608.379
4712,24/12/2007,3628.883
4713,25/12/2007,3635.812
4714,26/12/2007,3649.054
4715,27/12/2007,3631.05
4716,28/12/2007,3641.725
4717,31/12/2007,3628.073
4718,1/1/2008,3628.073
4719,2/1/2008,3604.056
4720,3/1/2008,3600.268
4721,4/1/2008,3524.567
4722,7/1/2008,3510.485
4723,8/1/2008,3487.502
4724,9/1/2008,3493.959
4725,10/1/2008,3494.5
4726,11/1/2008,3462.733
4727,14/1/2008,3495.61
4728,15/1/2008,3413.09
4729,16/1/2008,3357.14
4730,17/1/2008,3309.753
4731,18/1/2008,3284.675
4732,21/1/2008,3187.637
4733,22/1/2008,3179.018
4734,23/1/2008,3192.031
4735,24/1/2008,3289.936
4736,25/1/2008,3287.733
4737,28/1/2008,3297.911
4738,29/1/2008,3331.954
4739,30/1/2008,3311.832
4740,31/1/2008,3350.817
4741,1/2/2008,3399.408
4742,4/2/2008,3392.046
4743,5/2/2008,3282.13
4744,6/2/2008,3257.699
4745,7/2/2008,3238.343
4746,8/2/2008,3234.008
4747,11/2/2008,3233.837
4748,12/2/2008,3288.016
4749,13/2/2008,3305.483
4750,14/2/2008,3306.625
4751,15/2/2008,3291.941
4752,18/2/2008,3306.659
4753,19/2/2008,3324.025
4754,20/2/2008,3301.299
4755,21/2/2008,3311.068
4756,22/2/2008,3314.781
4757,25/2/2008,3367.424
4758,26/2/2008,3403.247
4759,27/2/2008,3428.439
4760,28/2/2008,3399.374
4761,29/2/2008,3331.423
4762,3/3/2008,3300.021
4763,4/3/2008,3279.966
4764,5/3/2008,3309.928
4765,6/3/2008,3275.358
4766,7/3/2008,3233.197
4767,10/3/2008,3186.398
4768,11/3/2008,3255.284
4769,12/3/2008,3279.287
4770,13/3/2008,3274.096
4771,14/3/2008,3226.943
4772,17/3/2008,3159.677
4773,18/3/2008,3265.176
4774,19/3/2008,3210.433
4775,20/3/2008,3219.818
4776,21/3/2008,3225.716
4777,24/3/2008,3248.891
4778,25/3/2008,3321.138
4779,26/3/2008,3320.151
4780,27/3/2008,3313.446
4781,28/3/2008,3295.292
4782,31/3/2008,3299.491
4783,1/4/2008,3369.417
4784,2/4/2008,3400.711
4785,3/4/2008,3410.574
4786,4/4/2008,3427.097
4787,7/4/2008,3440.97
4788,8/4/2008,3414.503
4789,9/4/2008,3392.165
4790,10/4/2008,3399.199
4791,11/4/2008,3357.501
4792,14/4/2008,3334.094
4793,15/4/2008,3347.314
4794,16/4/2008,3427.488
4795,17/4/2008,3420.252
4796,18/4/2008,3458.608
4797,21/4/2008,3477.68
4798,22/4/2008,3456.271
4799,23/4/2008,3459.588
4800,24/4/2008,3451.739
4801,25/4/2008,3484.352
4802,28/4/2008,3493.01
4803,29/4/2008,3474.647
4804,30/4/2008,3472.906
4805,1/5/2008,3489.111
4806,2/5/2008,3523.047
4807,5/5/2008,3522.201
4808,6/5/2008,3539.767
4809,7/5/2008,3508.376
4810,8/5/2008,3518.393
4811,9/5/2008,3487.998
4812,12/5/2008,3517.934
4813,13/5/2008,3517.468
4814,14/5/2008,3529.232
4815,15/5/2008,3563.625
4816,16/5/2008,3587.744
4817,19/5/2008,3601.449
4818,20/5/2008,3572.75
4819,21/5/2008,3538.4
4820,22/5/2008,3542.741
4821,23/5/2008,3504.335
4822,26/5/2008,3491.736
4823,27/5/2008,3494.753
4824,28/5/2008,3500.318
4825,29/5/2008,3512.848
4826,30/5/2008,3525.863
4827,2/6/2008,3503.486
4828,3/6/2008,3487.979
4829,4/6/2008,3478.727
4830,5/6/2008,3511.44
4831,6/6/2008,3460.341
4832,9/6/2008,3443.119
4833,10/6/2008,3397.154
4834,11/6/2008,3360.668
4835,12/6/2008,3347.296
4836,13/6/2008,3376.432
4837,16/6/2008,3394.199
4838,17/6/2008,3396.896
4839,18/6/2008,3369.487
4840,19/6/2008,3354.277
4841,20/6/2008,3308.712
4842,23/6/2008,3295.181
4843,24/6/2008,3287.481
4844,25/6/2008,3304.815
4845,26/6/2008,3247.364
4846,27/6/2008,3234.12
4847,30/6/2008,3244.648
4848,1/7/2008,3222.932
4849,2/7/2008,3183.316
4850,3/7/2008,3177.396
4851,4/7/2008,3163.987
4852,7/7/2008,3159.316
4853,8/7/2008,3161.938
4854,9/7/2008,3152.477
4855,10/7/2008,3148.365
4856,11/7/2008,3115.028
4857,14/7/2008,3106.168
4858,15/7/2008,3065.262
4859,16/7/2008,3096.886
4860,17/7/2008,3148.854
4861,18/7/2008,3154.788
4862,21/7/2008,3170.199
4863,22/7/2008,3189.78
4864,23/7/2008,3207.976
4865,24/7/2008,3159.036
4866,25/7/2008,3150.758
4867,28/7/2008,3116.286
4868,29/7/2008,3133.638
4869,30/7/2008,3184.206
4870,31/7/2008,3165.368
4871,1/8/2008,3131.356
4872,4/8/2008,3100.789
4873,5/8/2008,3151.924
4874,6/8/2008,3172.913
4875,7/8/2008,3133.619
4876,8/8/2008,3146.65
4877,11/8/2008,3174.452
4878,12/8/2008,3145.225
4879,13/8/2008,3110.432
4880,14/8/2008,3123.571
4881,15/8/2008,3113.887
4882,18/8/2008,3096.391
4883,19/8/2008,3048.128
4884,20/8/2008,3067.932
4885,21/8/2008,3079.851
4886,22/8/2008,3102.938
4887,25/8/2008,3072.049
4888,26/8/2008,3066.797
4889,27/8/2008,3087.097
4890,28/8/2008,3126.444
4891,29/8/2008,3120.898
4892,1/9/2008,3099.633
4893,2/9/2008,3083.407
4894,3/9/2008,3060.176
4895,4/9/2008,2976.295
4896,5/9/2008,2946.383
4897,8/9/2008,3012.757
4898,9/9/2008,2936.97
4899,10/9/2008,2935.694
4900,11/9/2008,2933.314
4901,12/9/2008,2979.9
4902,15/9/2008,2872.602
4903,16/9/2008,2852.173
4904,17/9/2008,2767.057
4905,18/9/2008,2826.346
4906,19/9/2008,2988.18
4907,22/9/2008,2938.47
4908,23/9/2008,2903.161
4909,24/9/2008,2890.223
4910,25/9/2008,2932.432
4911,26/9/2008,2907.571
4912,29/9/2008,2705.719
4913,30/9/2008,2749.71
4914,1/10/2008,2754.209
4915,2/10/2008,2654.675
4916,3/10/2008,2648.379
4917,6/10/2008,2495.644
4918,7/10/2008,2418.258
4919,8/10/2008,2335.039
4920,9/10/2008,2228.874
4921,10/10/2008,2118.039
4922,13/10/2008,2319.761
4923,14/10/2008,2379.256
4924,15/10/2008,2211.352
4925,16/10/2008,2180.508
4926,17/10/2008,2212.348
4927,20/10/2008,2302.688
4928,21/10/2008,2262.036
4929,22/10/2008,2117.34
4930,23/10/2008,2119.376
4931,24/10/2008,2028.513
4932,27/10/2008,1941.04
4933,28/10/2008,2076.4
4934,29/10/2008,2151.46
4935,30/10/2008,2216.478
4936,31/10/2008,2228.363
4937,3/11/2008,2238.334
4938,4/11/2008,2345.786
4939,5/11/2008,2289.375
4940,6/11/2008,2154.839
4941,7/11/2008,2188.243
4942,10/11/2008,2191.786
4943,11/11/2008,2111.476
4944,12/11/2008,2027.878
4945,13/11/2008,2083.855
4946,14/11/2008,2050.44
4947,17/11/2008,2002.475
4948,18/11/2008,2008.917
4949,19/11/2008,1916.336
4950,20/11/2008,1799.78
4951,21/11/2008,1854.32
4952,24/11/2008,1981.663
4953,25/11/2008,2014.357
4954,26/11/2008,2046.635
4955,27/11/2008,2064.994
4956,28/11/2008,2084.124
4957,1/12/2008,1938.092
4958,2/12/2008,1976.514
4959,3/12/2008,2008.383
4960,4/12/2008,1971.963
4961,5/12/2008,1980.903
4962,8/12/2008,2089.588
4963,9/12/2008,2072.757
4964,10/12/2008,2099.58
4965,11/12/2008,2083.933
4966,12/12/2008,2067.79
4967,15/12/2008,2081.591
4968,16/12/2008,2141.966
4969,17/12/2008,2167.845
4970,18/12/2008,2147.597
4971,19/12/2008,2118.411
4972,22/12/2008,2085.346
4973,23/12/2008,2075.259
4974,24/12/2008,2074.844
4975,25/12/2008,2077.815
4976,26/12/2008,2087.871
4977,29/12/2008,2106.06
4978,30/12/2008,2141.026
4979,31/12/2008,2150.99
4980,1/1/2009,2150.99
4981,2/1/2009,2211.462
4982,5/1/2009,2209.854
4983,6/1/2009,2220.195
4984,7/1/2009,2197.034
4985,8/1/2009,2194.619
4986,9/1/2009,2157.403
4987,12/1/2009,2110.625
4988,13/1/2009,2079.898
4989,14/1/2009,2016.435
4990,15/1/2009,1995.706
4991,16/1/2009,2024.917
4992,19/1/2009,2010.382
4993,20/1/2009,1923.854
4994,21/1/2009,1961.065
4995,22/1/2009,1942.424
4996,23/1/2009,1930.633
4997,26/1/2009,1969.375
4998,27/1/2009,1998.748
4999,28/1/2009,2056.08
5000,29/1/2009,2007.238
5001,30/1/2009,1962.551
5002,2/2/2009,1939.533
5003,3/2/2009,1974.361
5004,4/2/2009,1985.258
5005,5/2/2009,1996.994
5006,6/2/2009,2038.939
5007,9/2/2009,2053.484
5008,10/2/2009,1982.08
5009,11/2/2009,1979.348
5010,12/2/2009,1962.262
5011,13/2/2009,1960.782
5012,16/2/2009,1946.926
5013,17/2/2009,1866.535
5014,18/2/2009,1854.775
5015,19/2/2009,1852.343
5016,20/2/2009,1811.85
5017,23/2/2009,1775.685
5018,24/2/2009,1800.455
5019,25/2/2009,1791.49
5020,26/2/2009,1791.51
5021,27/2/2009,1761.666
5022,2/3/2009,1674.872
5023,3/3/2009,1654.963
5024,4/3/2009,1695.33
5025,5/3/2009,1643.936
5026,6/3/2009,1637.233
5027,9/3/2009,1616.502
5028,10/3/2009,1702.539
5029,11/3/2009,1716.464
5030,12/3/2009,1750.872
5031,13/3/2009,1776.462
5032,16/3/2009,1797.392
5033,17/3/2009,1828.877
5034,18/3/2009,1853.167
5035,19/3/2009,1886.796
5036,20/3/2009,1855.865
5037,23/3/2009,1950.565
5038,24/3/2009,1936.324
5039,25/3/2009,1949.128
5040,26/3/2009,1979.561
5041,27/3/2009,1940.141
5042,30/3/2009,1864.926
5043,31/3/2009,1894.511
5044,1/4/2009,1923.787
5045,2/4/2009,2006.766
5046,3/4/2009,2011.944
5047,6/4/2009,1997.086
5048,7/4/2009,1960.573
5049,8/4/2009,1967.284
5050,9/4/2009,2028.344
5051,10/4/2009,2029.739
5052,13/4/2009,2040.274
5053,14/4/2009,2029.63
5054,15/4/2009,2033.54
5055,16/4/2009,2062.179
5056,17/4/2009,2075.575
5057,20/4/2009,2000.017
5058,21/4/2009,2017.319
5059,22/4/2009,2020.422
5060,23/4/2009,2036.546
5061,24/4/2009,2080.021
5062,27/4/2009,2066.363
5063,28/4/2009,2042.668
5064,29/4/2009,2090.109
5065,30/4/2009,2107.036
5066,1/5/2009,2114.61
5067,4/5/2009,2175.429
5068,5/5/2009,2178.111
5069,6/5/2009,2207.879
5070,7/5/2009,2206.503
5071,8/5/2009,2253.005
5072,11/5/2009,2229.79
5073,12/5/2009,2226.048
5074,13/5/2009,2175.236
5075,14/5/2009,2178.362
5076,15/5/2009,2178.253
5077,18/5/2009,2215.637
5078,19/5/2009,2243.094
5079,20/5/2009,2257.665
5080,21/5/2009,2220.349
5081,22/5/2009,2229.128
5082,25/5/2009,2232.52
5083,26/5/2009,2269.518
5084,27/5/2009,2255.399
5085,28/5/2009,2262.239
5086,29/5/2009,2297.947
5087,1/6/2009,2356.052
5088,2/6/2009,2369.574
5089,3/6/2009,2330.063
5090,4/6/2009,2337.564
5091,5/6/2009,2328.752
5092,8/6/2009,2312.096
5093,9/6/2009,2329.824
5094,10/6/2009,2341.542
5095,11/6/2009,2363.941
5096,12/6/2009,2358.127
5097,15/6/2009,2296.723
5098,16/6/2009,2276.627
5099,17/6/2009,2258.787
5100,18/6/2009,2273.235
5101,19/6/2009,2288.246
5102,22/6/2009,2227.87
5103,23/6/2009,2225.865
5104,24/6/2009,2256.312
5105,25/6/2009,2271.843
5106,26/6/2009,2286.797
5107,29/6/2009,2303.479
5108,30/6/2009,2287.579
5109,1/7/2009,2308.826
5110,2/7/2009,2249.254
5111,3/7/2009,2247.184
5112,6/7/2009,2233.132
5113,7/7/2009,2207.113
5114,8/7/2009,2186.785
5115,9/7/2009,2199.797
5116,10/7/2009,2187.527
5117,13/7/2009,2219.376
5118,14/7/2009,2245.354
5119,15/7/2009,2308.377
5120,16/7/2009,2328.204
5121,17/7/2009,2332.756
5122,20/7/2009,2364.036
5123,21/7/2009,2385.689
5124,22/7/2009,2387.029
5125,23/7/2009,2433.225
5126,24/7/2009,2439.839
5127,27/7/2009,2451.173
5128,28/7/2009,2441.565
5129,29/7/2009,2430.564
5130,30/7/2009,2467.162
5131,31/7/2009,2481.331
5132,3/8/2009,2531.042
5133,4/8/2009,2533.936
5134,5/8/2009,2522.634
5135,6/8/2009,2517.044
5136,7/8/2009,2526.489
5137,10/8/2009,2519.243
5138,11/8/2009,2493.905
5139,12/8/2009,2516.612
5140,13/8/2009,2546.363
5141,14/8/2009,2529.565
5142,17/8/2009,2459.325
5143,18/8/2009,2485.266
5144,19/8/2009,2499.084
5145,20/8/2009,2528.805
5146,21/8/2009,2570.477
5147,24/8/2009,2587.746
5148,25/8/2009,2594.721
5149,26/8/2009,2585.347
5150,27/8/2009,2583.54
5151,28/8/2009,2603.65
5152,31/8/2009,2583.697
5153,1/9/2009,2538.638
5154,2/9/2009,2520.757
5155,3/9/2009,2533.507
5156,4/9/2009,2560.123
5157,7/9/2009,2583.676
5158,8/9/2009,2615.557
5159,9/9/2009,2634.204
5160,10/9/2009,2654.431
5161,11/9/2009,2665.204
5162,14/9/2009,2663.098
5163,15/9/2009,2666.928
5164,16/9/2009,2710.863
5165,17/9/2009,2720.432
5166,18/9/2009,2713.625
5167,21/9/2009,2693.467
5168,22/9/2009,2723.307
5169,23/9/2009,2710.338
5170,24/9/2009,2674.849
5171,25/9/2009,2658.655
5172,28/9/2009,2687.964
5173,29/9/2009,2683.199
5174,30/9/2009,2686.679
5175,1/10/2009,2627.262
5176,2/10/2009,2596.049
5177,5/10/2009,2621.201
5178,6/10/2009,2674.117
5179,7/10/2009,2677.81
5180,8/10/2009,2712.659
5181,9/10/2009,2718.064
5182,12/10/2009,2732.618
5183,13/10/2009,2723.693
5184,14/10/2009,2772.569
5185,15/10/2009,2782.308
5186,16/10/2009,2757.544
5187,19/10/2009,2792.003
5188,20/10/2009,2781.036
5189,21/10/2009,2775.258
5190,22/10/2009,2775.353
5191,23/10/2009,2751.31
5192,26/10/2009,2718.983
5193,27/10/2009,2698.91
5194,28/10/2009,2645.499
5195,29/10/2009,2690.515
5196,30/10/2009,2638.88
5197,2/11/2009,2646.248
5198,3/11/2009,2633.953
5199,4/11/2009,2661.593
5200,5/11/2009,2692.885
5201,6/11/2009,2702.16
5202,9/11/2009,2763.546
5203,10/11/2009,2761.708
5204,11/11/2009,2775.145
5205,12/11/2009,2752.176
5206,13/11/2009,2766.483
5207,16/11/2009,2807.64
5208,17/11/2009,2793.811
5209,18/11/2009,2799.422
5210,19/11/2009,2752.681
5211,20/11/2009,2737.904
5212,23/11/2009,2786.173
5213,24/11/2009,2772.665
5214,25/11/2009,2798.127
5215,26/11/2009,2760.344
5216,27/11/2009,2735.989
5217,30/11/2009,2746.712
5218,1/12/2009,2801.624
5219,2/12/2009,2806.512
5220,3/12/2009,2798.63
5221,4/12/2009,2794.662
5222,7/12/2009,2786.152
5223,8/12/2009,2752.938
5224,9/12/2009,2747.271
5225,10/12/2009,2759.647
5226,11/12/2009,2763.357
5227,14/12/2009,2785.724
5228,15/12/2009,2769.071
5229,16/12/2009,2787.927
5230,17/12/2009,2739.378
5231,18/12/2009,2736.414
5232,21/12/2009,2764.345
5233,22/12/2009,2772.894
5234,23/12/2009,2790.021
5235,24/12/2009,2804.035
5236,25/12/2009,2802.582
5237,28/12/2009,2814.437
5238,29/12/2009,2818.536
5239,30/12/2009,2802.731
5240,31/12/2009,2796.035
5241,1/1/2010,2796.035
5242,4/1/2010,2846.213
5243,5/1/2010,2854.576
5244,6/1/2010,2856.517
5245,7/1/2010,2855.086
5246,8/1/2010,2867.904
5247,11/1/2010,2889.364
5248,12/1/2010,2870.536
5249,13/1/2010,2876.081
5250,14/1/2010,2891.337
5251,15/1/2010,2861.897
5252,18/1/2010,2868.037
5253,19/1/2010,2880.272
5254,20/1/2010,2835.415
5255,21/1/2010,2793.406
5256,22/1/2010,2752.71
5257,25/1/2010,2750.555
5258,26/1/2010,2737.291
5259,27/1/2010,2729.989
5260,28/1/2010,2701.509
5261,29/1/2010,2680.472
5262,1/2/2010,2703.976
5263,2/2/2010,2741.5
5264,3/2/2010,2727.664
5265,4/2/2010,2649.773
5266,5/2/2010,2623.769
5267,8/2/2010,2617.232
5268,9/2/2010,2637.766
5269,10/2/2010,2639.206
5270,11/2/2010,2655.699
5271,12/2/2010,2653.629
5272,15/2/2010,2654.062
5273,16/2/2010,2696.007
5274,17/2/2010,2717.963
5275,18/2/2010,2730.378
5276,19/2/2010,2719.776
5277,22/2/2010,2732.797
5278,23/2/2010,2705.854
5279,24/2/2010,2717.606
5280,25/2/2010,2695.837
5281,26/2/2010,2718.258
5282,1/3/2010,2735.924
5283,2/3/2010,2757.493
5284,3/3/2010,2777.116
5285,4/3/2010,2773.289
5286,5/3/2010,2809.013
5287,8/3/2010,2819.394
5288,9/3/2010,2818.062
5289,10/3/2010,2833.564
5290,11/3/2010,2839.623
5291,12/3/2010,2850.928
5292,15/3/2010,2838.062
5293,16/3/2010,2866.259
5294,17/3/2010,2887.679
5295,18/3/2010,2873.789
5296,19/3/2010,2859.552
5297,22/3/2010,2866.087
5298,23/3/2010,2884.026
5299,24/3/2010,2858.905
5300,25/3/2010,2862.436
5301,26/3/2010,2866.627
5302,29/3/2010,2886.555
5303,30/3/2010,2887.87
5304,31/3/2010,2886.601
5305,1/4/2010,2914.927
5306,2/4/2010,2916.41
5307,5/4/2010,2927.516
5308,6/4/2010,2929.366
5309,7/4/2010,2918.42
5310,8/4/2010,2913.549
5311,9/4/2010,2942.585
5312,12/4/2010,2957.221
5313,13/4/2010,2949.326
5314,14/4/2010,2981.63
5315,15/4/2010,2987.663
5316,16/4/2010,2940.939
5317,19/4/2010,2930.043
5318,20/4/2010,2955.531
5319,21/4/2010,2949.256
5320,22/4/2010,2933.446
5321,23/4/2010,2949.804
5322,26/4/2010,2957.616
5323,27/4/2010,2894.956
5324,28/4/2010,2875.674
5325,29/4/2010,2909.873
5326,30/4/2010,2887.006
5327,3/5/2010,2896.65
5328,4/5/2010,2822.873
5329,5/5/2010,2791.695
5330,6/5/2010,2714.154
5331,7/5/2010,2652.649
5332,10/5/2010,2782.846
5333,11/5/2010,2762.786
5334,12/5/2010,2796.8
5335,13/5/2010,2782.201
5336,14/5/2010,2712.79
5337,17/5/2010,2694.523
5338,18/5/2010,2684.884
5339,19/5/2010,2646.258
5340,20/5/2010,2569.37
5341,21/5/2010,2593.605
5342,24/5/2010,2571.064
5343,25/5/2010,2533.674
5344,26/5/2010,2545.353
5345,27/5/2010,2621.998
5346,28/5/2010,2611.572
5347,31/5/2010,2610.465
5348,1/6/2010,2585.766
5349,2/6/2010,2610.156
5350,3/6/2010,2638.709
5351,4/6/2010,2564.61
5352,7/6/2010,2519.053
5353,8/6/2010,2529.07
5354,9/6/2010,2541.049
5355,10/6/2010,2601.511
5356,11/6/2010,2614.804
5357,14/6/2010,2640.62
5358,15/6/2010,2682.133
5359,16/6/2010,2688.949
5360,17/6/2010,2693.081
5361,18/6/2010,2699.016
5362,21/6/2010,2711.781
5363,22/6/2010,2674.779
5364,23/6/2010,2652.228
5365,24/6/2010,2619.783
5366,25/6/2010,2612.861
5367,28/6/2010,2620.628
5368,29/6/2010,2537.151
5369,30/6/2010,2520.962
5370,1/7/2010,2508.446
5371,2/7/2010,2509.914
5372,5/7/2010,2502.979
5373,6/7/2010,2546.218
5374,7/7/2010,2595.451
5375,8/7/2010,2627.309
5376,9/7/2010,2643.446
5377,12/7/2010,2643.359
5378,13/7/2010,2685.931
5379,14/7/2010,2695.805
5380,15/7/2010,2695.912
5381,16/7/2010,2639.688
5382,19/7/2010,2638.303
5383,20/7/2010,2648.49
5384,21/7/2010,2636.263
5385,22/7/2010,2688.971
5386,23/7/2010,2706.779
5387,26/7/2010,2736.57
5388,27/7/2010,2739.411
5389,28/7/2010,2735.887
5390,29/7/2010,2733.583
5391,30/7/2010,2725.344
5392,2/8/2010,2791.755
5393,3/8/2010,2793.772
5394,4/8/2010,2793.568
5395,5/8/2010,2794.869
5396,6/8/2010,2793.185
5397,9/8/2010,2807.599
5398,10/8/2010,2776.615
5399,11/8/2010,2698.6
5400,12/8/2010,2682.318
5401,13/8/2010,2676.32
5402,16/8/2010,2683.115
5403,17/8/2010,2714.16
5404,18/8/2010,2716.633
5405,19/8/2010,2685.74
5406,20/8/2010,2653.911
5407,23/8/2010,2652.747
5408,24/8/2010,2618.486
5409,25/8/2010,2606.028
5410,26/8/2010,2614.59
5411,27/8/2010,2643.829
5412,30/8/2010,2630.607
5413,31/8/2010,2623.593
5414,1/9/2010,2698.642
5415,2/9/2010,2717.288
5416,3/9/2010,2747.301
5417,6/9/2010,2759.085
5418,7/9/2010,2728.742
5419,8/9/2010,2741.249
5420,9/9/2010,2761.008
5421,10/9/2010,2766.668
5422,13/9/2010,2804.717
5423,14/9/2010,2813.68
5424,15/9/2010,2816.294
5425,16/9/2010,2811.285
5426,17/9/2010,2808.918
5427,20/9/2010,2846.686
5428,21/9/2010,2841.671
5429,22/9/2010,2844.478
5430,23/9/2010,2826.941
5431,24/9/2010,2874.856
5432,27/9/2010,2868.988
5433,28/9/2010,2879.994
5434,29/9/2010,2879.776
5435,30/9/2010,2868.232
5436,1/10/2010,2880.495
5437,4/10/2010,2859.034
5438,5/10/2010,2916.586
5439,6/10/2010,2932.524
5440,7/10/2010,2935.054
5441,8/10/2010,2943.371
5442,11/10/2010,2945.059
5443,12/10/2010,2938.704
5444,13/10/2010,2973.581
5445,14/10/2010,2983.363
5446,15/10/2010,2977.094
5447,18/10/2010,2987.897
5448,19/10/2010,2941.646
5449,20/10/2010,2973.534
5450,21/10/2010,2981.065
5451,22/10/2010,2976.355
5452,25/10/2010,2992.763
5453,26/10/2010,2978.454
5454,27/10/2010,2954.666
5455,28/10/2010,2972.955
5456,29/10/2010,2975.147
5457,1/11/2010,2977.796
5458,2/11/2010,3003.818
5459,3/11/2010,3004.211
5460,4/11/2010,3076.395
5461,5/11/2010,3079.673
5462,8/11/2010,3072.341
5463,9/11/2010,3066.371
5464,10/11/2010,3046.474
5465,11/11/2010,3040.984
5466,12/11/2010,3012.915
5467,15/11/2010,3010.597
5468,16/11/2010,2955.344
5469,17/11/2010,2961.009
5470,18/11/2010,3008.689
5471,19/11/2010,3011.712
5472,22/11/2010,3002.386
5473,23/11/2010,2951.826
5474,24/11/2010,2979.375
5475,25/11/2010,2983.819
5476,26/11/2010,2951.503
5477,29/11/2010,2928.676
5478,30/11/2010,2910.915
5479,1/12/2010,2967.656
5480,2/12/2010,3018.28
5481,3/12/2010,3042.165
5482,6/12/2010,3036.352
5483,7/12/2010,3047.624
5484,8/12/2010,3041.129
5485,9/12/2010,3052.643
5486,10/12/2010,3065.59
5487,13/12/2010,3087.328
5488,14/12/2010,3093.18
5489,15/12/2010,3073.669
5490,16/12/2010,3074.709
5491,17/12/2010,3069.36
5492,20/12/2010,3074.214
5493,21/12/2010,3102.401
5494,22/12/2010,3108.542
5495,23/12/2010,3108.151
